User,Accident [Y/N],Year,Folder Name,Video Name,Link,Video Length [sec],Pre collission [sec],Collission [sec],Post collission [sec],"Light conditions [Sunny, Cloudy, Rainy, Showy, Night]","Text on Video [NO, Upper Right corner, Upper Left Corner, Lower Right Corner, Lower Left Corner]",Camera Location (if shown),Day of accident (if shown),Time of collission (if shown),"Type of Accident [Rear ended, With object, T-bone, Other]",Camera Moved [Y/N],Camera Move Time [sec],Other Comments
An,Y,2019,20191001 CF IA 27 58 and Viking Rd - Crash - Work Zone,IWZ3174-2019-10-01_07h22min40s000ms.mp4,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/666342230638,385,NA,NA,NA,Cloudy,Upper Left Corner,West IA-58 North of Viking Rd,"10,01,2019",,NA,N,,Accident not clear on camera. It just show traffic jam.
An,Y,2019,20191001 DM I-35 at 36th St Ankeny tow truck work zone crash,DMTV60-2019-10-01_18h15min00s000ms.mp4,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/666350737146,6481,NA,NA,379,"Foggy, Rainy",Upper Left Corner,South I-35 MVN Port 94,"10,01,2019",,NA,Y,884,A truck turns in the middle of the road.
An,Y,2019,20191002 DM I-35 at 36th St Ankeny tow truck work zone crash,DMTV60-2019-10-01_18h21min10s000ms.mp4,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/666340551482,21,NA,NA,9,"Foggy, Rainy",Upper Left Corner,South I-35 MVN Port 94,"10,01,2019",,NA,N,,A truck turns in the middle of the road.
An,Y,2019,20191003 DM I-35 at 36th St Ankeny tow truck work zone crash,DMTV61-2019-10-01_18h15min00s000ms.mp4,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/666347699946,6480,NA,NA,NA,"Rainy, Cloudy, Night",Upper Left Corner,North I-35 NB @ NE 36th St,"10,01,2019",,NA,Y,483,Accident not clear on camera. It shows traffic jam.
An,N,2019,20191001 IC I-380 at I-80 Semi Rollover Crash,ICTV02-2019-10-01_15h50min00s000ms.mp4,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/666345406339,7801,NA,NA,NA,Sunny,Upper Left Corner,East I-80 @ Jasper Ave,"10,01,2019",,NA,N,,Accident not on camera.
An,N,2019,20191002 IC I-380 at I-80 Semi Rollover Crash,ICTV03-2019-10-01_15h50min00s000ms.mp4,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/666345306565,7801,NA,NA,NA,Sunny,Upper Left Corner,North I-80 @ I-380/US-218,"10,01,2019",,NA,Y,1086,It looks like a car and a SUV collided. Much traffic jam.
An,N,2019,20191003 IC I-380 at I-80 Semi Rollover Crash,IWZ3173-2019-10-01_15h50min00s000ms.mp4,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/666347341113,7804,NA,NA,NA,"Sunny, Cloudy",Upper Left Corner,North I-380 mm 1,"10,01,2019",,NA,Y,991,No accident.
An,Y,2019,20191002 DM I-235 at Euclid Multi Veh Crash,DMTV02-2019-10-02_14h49min00s000ms.mp4,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/666350169293,1260,NA,NA,NA,"Rainy, Cloudy",Upper Left Corner,South I-235 Overpass Center @ Euclid,"10,02,2019",,Rear ended,Y,1084,It looks like some vehicles crashed.
An,Y,2019,20191003 DM I-235 at Euclid Multi Veh Crash,DMTV03-2019-10-02_14h49min00s000ms.mp4,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/666347893784,1261,NA,NA,NA,"Rainy, Cloudy",Upper Left Corner,North I-235 @ @ Guthrie Ave,"10,02,2019",,NA,Y,1108,Two cars were stopped on an edge of the road.
An,Y,2019,20191004 IWZ 3713 IA 2 Workzone Crash,IWZ3713-2019-10-04_16h31min57s000ms.mp4,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/666351814290,69,49,52,63,Sunny,Upper Left Corner,East IA 2 @ Missouri River,"10,04,2019",,Rear ended,N,,A truck hit some vehicles that were stopped.
An,N,2019,20191007 QC 19th St at 7th Ave Crash,IWZ3114-2019-10-07_13h00min00s000ms.mp4,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/666346967904,902,NA,NA,NA,Sunny,Upper Left Corner,North 7th Ave & 19th St,"10,07,2019",,T-bone,N,,A truck hit a SUV and it overturns.
An,Y,2019,20191008 CB I-29 North at West Interchange Roll-Over Crash,CBTV52-2019-10-08_16h18min00s000ms.mp4,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/666346140044,240,NA,118,124,Sunny,Upper Left Corner,South I-29 @ North of West I-29 Interchange,"10,08,2019",,Other,N,,A car looses the control and got out of the road.
An,Y,2019,20191009 IC I-80 at I-380 Crash,ICTV03-2019-10-08_09h12min00s000ms.mp4,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/666350879693,121,NA,NA,NA,Sunny,Upper Left Corner,East I-80 @ I-380/US-218,"10,08,2019",,Other,N,,Accident not clear on camera. It looks like a SUV scrashed with the road wall.
An,Y,2019,20191010 IC I-80 at I-380 Crash,ICTV03-2019-10-08_09h13min15s000ms.mp4,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/666349701242,48,NA,NA,NA,Sunny,Upper Left Corner,East I-80 @ I-380/US-218,"10,08,2019",,Other,N,,Accident not clear on camera. It looks like a SUV scrashed with the road wall.
An,Y,2019,20191010 DM I-235 at 42nd WSM Crash,DMTV67-2019-10-10.mp4,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/666347206058,60,NA,23,26,Rainy,Upper Left Corner,East I-80 Overpasss @ I-35/80 Ramp,"10,10,2019",,Other,N,,A car looses the control while it's driving.
An,N,2019,20191011 DM I-235 at 42nd WSM Crash,DMTV72-2019-10-10_10h20min00s000ms.mp4,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/666353361520,1500,NA,NA,NA,Cloudy,Upper Left Corner,East I-235 @ 42nd WSM,"10,10,2019",,NA,N,,No accident.
An,Y,2019,20191010 DM I-35 at Fillmore St Crash,DMTV76-2019-10-10.mp4,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/666349356637,41,NA,19,21,Rainy,Upper Left Corner,North I-35 @ Fillmore St,"10,10,2019",,NA,N,,Two cars got ouf of the road and also an other car slides off the road.
An,N,2019,20191012 DM Hwy 141 at 121st Crash,DMTV94-2019-10-12_13h30min00s000ms.mp4,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/666352526946,2669,NA,NA,NA,Sunny,Upper Left Corner,East Hwy 141/121st,"10,12,2019",,NA,N,,No accident.
An,Y,2019,20191013 DM Hwy 141 at 121st Crash,DMTV95-2019-10-12_13h30min00s000ms.mp4,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/666350226620,2657,NA,NA,NA,,Upper Left Corner,,"10,12,2019",,NA,N,,"This video shows 4 camera at the same time. Also, it looks like a car and a 4x4 truck collided."
An,Y,2019,20191012 QC River Drive at 19th St. Crash,IWZ3152-2019-10-12_21h50min00s000ms.mp4,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/666352395991,906,NA,556,561,Night,Upper Left Corner,South River Dr & 19th St,"10,12,2019",,Other,N,,"A car comes fast, skims another car and loses control."
An,Y,2019,20191014 CB I-29 at 9th Ave Crash,CBTV18-2019-10-14_02h09min00s000ms.mp4,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/666356284763,2640,NA,42,48,Night,Upper Left Corner,North I-29 @ 9th Ave,"10,14,2019",,NA,Y,40,"A car scrashed with a SUV, looses the control and got out of the road."
An,N,2019,20191014 QC US 67 at Centennial Bridge Crash,QCTV12-2019-10-14_14h00min00s000ms.mp4,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/666349185130,1200,NA,NA,NA,Sunny,Upper Left Corner,North US 67  @ Centennial Bridge - IL,"10,14,2019",,NA,N,,Accident not clear on camera. It just show traffic jam.
An,Y,2019,20191017 D5 I-35 near Lamoni Workzone Crash,IWZ3102-2019-10-17_16h09min00s000ms.mp4,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/666347659109,61,NA,9,12,Sunny,Upper Left Corner,North CCTV3102 (I-35 NB Lamoni),"10,17,2019",,NA,N,,A truck swerves and stalls while driving
An,N,2019,20191017 QC I-80 Trailer Crash,QCTV18-2019-10-17_15h18min20s000ms_1.mp4,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/666350283217,31,NA,NA,NA,Sunny,Upper Left Corner,West I-80  @ Brady St,"10,17,2019",,NA,N,,No accident.
An,Y,2019,20191019 DM I-35 at NE Mixmaster Crash,DMTV01-2019-10-19_18h00min00s000ms.mp4,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/666356923592,3600,NA,NA,NA,Sunny,Upper Left Corner,North I-35/80 East Mix,"10,19,2019",,NA,Y,2406,A SUV was stopped on an edge of the road.
An,Y,2019,20191020 DM I-35 at NE Mixmaster Crash,DMTV58-2019-10-19_18h00min00s000ms.mp4,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/666352556242,3600,NA,NA,NA,"Sunny, Night",Upper Left Corner,West I-35 @ East Mix Master,"10,19,2019",,NA,Y,2288,Two cars get stopped on an edge of the road.
An,Y,2019,20191021 DM I-35 at NE Mixmaster Crash,DMTV58-2019-10-19_18h15min00s000ms.mp4,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/666356108792,3601,NA,NA,NA,"Sunny, Night",Upper Left Corner,West I-35 @ East Mix Master,"10,19,2019",,NA,Y,1387,Two cars get stopped on an edge of the road.
An,Y,2019,20191022 DM I-35 at NE Mixmaster Crash,DMTV87-2019-10-19_18h15min00s000ms.mp4,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/666349337909,3602,NA,NA,NA,"Sunny, Night",Upper Left Corner,West I-35/I-38 Ramp @ NE Mixmaster,"10,19,2019",,NA,Y,1591,Accident not clear. it looks like a vehicle went off the road.
An,Y,2019,20191023 DM I-35 at NE Mixmaster Crash,DMTV88-2019-10-19_18h00min00s000ms.mp4,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/666354567082,3600,NA,NA,NA,"Sunny, Night",Upper Left Corner,South I-35/I-38 Ramp @ NE Mixmaster,"10,19,2019",,NA,Y,2451,Accident not clear on camera.
An,N,2019,20191024 DM I-35 at NE Mixmaster Crash,DMTV89-2019-10-19_18h00min00s000ms.mp4,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/666349022341,3600,NA,NA,NA,"Sunny, evening, night",Upper Left Corner,West I-80  @ East of E 14th St,"10,19,2019",,NA,Y,2664,No accident.
An,Y,2019,20191019 DM I-35 North Crash Traffic Control,DMTV87-2019-10-19_10h30min00s000ms.mp4,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/666355975239,2702,NA,NA,NA,Cloudy,Upper Left Corner,North I-35/I-38 Ramp @ NE Mixmaster,"10,19,2019",,NA,Y,166,It looks like a man scrashed and got hurt in 4x4 truck.
An,Y,2019,20191020 SC I-29 at Wesley Parkway Single Vehicle Crash,SCTV10-2019-10-20_23h25min00s000ms.mp4,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/666355430734,600,NA,NA,NA,Night,Upper Left Corner,South I-29 @ Wesley Parkway,"10,20,2019",,NA,Y,541,A car scrashed with the concrete.
An,Y,2019,20191021 SC I-29 at Wesley Parkway Single Vehicle Crash,SCTV26-2019-10-20_23h25min00s000ms.mp4,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/666352286392,600,NA,221,225,Night,Upper Left Corner,West I-29 @ Bluff,"10,20,2019",,With Concrete,N,,"A car comes fast, loses control and hits the concrete."
An,N,2019,20191021 CB US 6 at 7th Street Crash Road Rage,CBTV30-2019-10-21_14h15min00s000ms.mp4,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/666351786803,900,NA,NA,NA,Sunny,Upper Left Corner,North Kanesville @ 7th Street,"10,21,2019",,NA,N,,No accident.
An,Y,2019,20191023 DM I-80 East Mix Multiple Vehicles Rollover Crash,DMTV01-2019-10-23_07h00min00s000ms.mp4,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/666352482743,3600,NA,1799,1803,"Night, Sunrise",Upper Left Corner,North I-35/I-80 @ East Mix,"10,23,2019",,Other,Y,2528,A car loses control and falls on the edge of the road.
An,Y,2019,20191024 DM I-80 East Mix Multiple Vehicles Rollover Crash,DMTV01-2019-10-23_07h29min50s000ms.mp4,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/666349459373,85,NA,9,12,Sunrise,Upper Left Corner,North I-35/I-80 @ East Mix,"10,23,2019",,Other,N,,A car loses control and falls on the edge of the road.
An,Y,2019,20191023 SC S Lewis at Gordon Crash Police Chase,SCTV25-2019-10-23_20h30min00s000ms.mp4,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/666355928273,1800,NA,302,308,Night,Upper Left Corner,North S. Lewis @ Gordon Dr.,"10,23,2019",,Other,Y,61,A car loses control and falls on the edge of the road.
An,Y,2019,20191025 CR I-380 Crashes between Rest Area and 76th Ave,CRTV01-2019-10-25_15h00min00s000ms.mp4,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/666359948465,9002,NA,NA,NA,Sunny,Upper Left Corner,South I-380 @ Rest Area,"10,25,2019",,T-bone,Y,2180,It looks like a SUV collided with a truck. Much traffic jam.
An,Y,2019,20191026 CR I-380 Crashes between Rest Area and 76th Ave,CRTV02-2019-10-25_15h00min00s000ms.mp4,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/666354138949,9000,NA,1268,1273,Sunny,Upper Left Corner,South I-380 @ Wright Brothers  Blvd,"10,25,2019",,Others,Y,1841,"It shows 3 vehicles collision. Also, it shows multiple collision. Much traffic."
An,Y,2019,20191027 CR I-380 Crashes between Rest Area and 76th Ave,CRTV03-2019-10-25_15h00min00s000ms.mp4,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/666360727983,9001,NA,NA,NA,Sunny,Upper Left Corner,North I-380 @ 76th Ave,"10,25,2019",,Other,Y,819,It looks like 2 cars collided and fell off the road. Much traffic jam.
An,Y,2019,20191027 AM US 30 at University Ave crash,AMTV15-2019-10-27_06h06min30s000ms.mp4,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/666356818713,121,NA,NA,NA,Night,Upper Left Corner,East US 30 @ Mile Post 147,"10,27,2019",,Other,N,,It looks like a car crashed in the dark.
An,Y,2019,20191028 AM US 30 at University Ave crash,AMTV15-2019-10-27_06h50min00s000ms.mp4,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/666355640237,722,NA,NA,NA,Night,Upper Left Corner,East US 30 @ Mile Post 147,"10,27,2019",,NA,Y,208,Accident not clear on camera.
An,Y,2019,20191029 AM US 30 at University Ave crash,AMTV16-2019-10-27_06h50min00s000ms.mp4,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/666357580585,720,NA,NA,NA,Night,Upper Left Corner,East US 30 @ University Blvd,"10,27,2019",,NA,Y,166,It shows 2 cars stooped on an edge of the road.
An,Y,2019,20191028 CB I-480 crashes,CBTV20-2019-10-28_23h28min00s000ms.mp4,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/666355609713,2820,NA,NA,NA,Night,Upper Left Corner,West I-480 @ Mo River Bridge,"10,28,2019",,With Concrete,Y,7,A vehicle had scrashed with a wall on the road.
An,Y,2019,20191028 CB I-80 at I-880 crashes,CBTV38-2019-10-28_23h25min50s000ms.mp4,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/666358878893,250,NA,153,155,Night,Upper Left Corner,South I-80 @ I-680,"10,28,2019",23:28:23,Overturned,Y,179,Accident not clear on camera. It's too dark.
An,Y,2019,20191028 SC Lewis Blvd at Glenn Ave Crash,SCTV22-2019-10-28_13h30min00s000ms.mp4,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/666355185403,1200,NA,779,781,Cloudy,Upper Left Corner,North S. Lewis Blvd & Glenn Ave.,"10,28,2019",13:42.6,T-bone,N,,A car hit a SUV.
An,N,2019,20191030 SC I-29 Bridge Fire,SCTV10-2019-10-30_14h00min00s000ms.mp4,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/666360603675,840,NA,NA,NA,Sunny,Upper Left Corner,East I-29 @ Wesley Parkway,"10,30,2019",,NA,Y,6,A lot of smoke is displayed.
An,N,2019,20191104 DM West Mix I-80 to I-80 crash,DMTV51-2019-11-04_22h45min54s000ms.mp4,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/666357851990,67,NA,NA,NA,Night,Upper Left Corner,South I-35/I-80 NB @ University Ave,"11,04,2019",,NA,N,,No accident.
An,Y,2019,20191105 DM West Mix I-80 to I-80 crash,DMTV51-2019-11-04_22h45min54s000ms_1.mp4,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/666355500748,2647,NA,NA,NA,Night,Upper Left Corner,South I-35/I-80 NB @ University Ave,"11,04,2019",,NA,Y,2374,Accident not clear on camera.
An,Y,2019,20191106 DM I-35 at MM 94 Work Zone Crash in front of MVE,DMTV60-2019-11-06_07h31min57s000ms.mp4,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/666355038961,28,NA,NA,NA,Sunny,Upper Left Corner,South I-35 @ Mile Post 94,"11,06,2019",,NA,N,,Accident not on camera.
An,N,2019,20191107 DM I-80 at Jordan Creek Parkway Crash,DMTV18-2019-11-07_16h55min00s000ms.mp4,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/666356613044,900,NA,NA,NA,Sunrise,Upper Left Corner,South I-80 Jordan Creek Park,"11,07,2019",,NA,N,,No accident.
An,N,2019,20191108 DM I-80 at Jordan Creek Parkway Crash,DMTV18-2019-11-07_17h00min00s000ms.mp4,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/666357999525,601,NA,NA,NA,Sunrise,Upper Left Corner,South I-80 Jordan Creek Park,"11,07,2019",,NA,N,,No accident.
An,N,2019,20191109 DM I-80 at Jordan Creek Parkway Crash,DMTV44-2019-11-07_16h55min00s000ms.mp4,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/666361263231,900,NA,NA,NA,Sunny,Upper Left Corner,South I-35/80/235 West Mixmaster,"11,07,2019",,NA,N,,No accident.
An,N,2019,20191110 DM I-80 at Jordan Creek Parkway Crash,DMTV44-2019-11-07_17h00min00s000ms.mp4,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/666358066746,600,NA,NA,NA,Sunny,Upper Left Corner,South I-35/80/235 West Mixmaster,"11,07,2019",,NA,N,,No accident.
An,N,2019,20191111 DM I-80 at Jordan Creek Parkway Crash,DMTV67-2019-11-07_17h00min00s000ms.mp4,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/666358988187,600,NA,NA,NA,"Cloudy, Evening",Upper Left Corner,EastI-80 Overpass @ I-35/80 Ramp,"11,07,2019",,NA,N,,No accident.
An,N,2019,20191112 DM I-80 at Jordan Creek Parkway Crash,DMTV68-2019-11-07_17h00min00s000ms.mp4,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/666362984363,600,NA,NA,NA,Sunny,Upper Left Corner,South I-35/80 Jordan Creek Park,"11,07,2019",,NA,N,,No accident.
An,Y,2019,20191108 CR I-380 at Collins Rd HH Sideswipe Crash,CRTV16-2019-11-08_09h17min00s000ms.mp4,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/666360969645,901,NA,362,365,Sunny,Upper Left Corner,South I-380 @ Collins Rd South,"11,08,2019",,Rear ended,Y,792,A bus collides with a parked truck.
An,Y,2019,20191110 AM I-35 at MM 105 Crash,AMTV03-2019-11-10_14h20min00s000ms.mp4,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/666356933675,159,NA,17,23,Sunny,Upper Left Corner,I -35 North MM 105.6,"11,10,2019",14:20:17,Rear ended,Y,,A car collides with another vehicle while driving.
An,Y,2019,20191110 D6 US 151 at Springville Crash,D6TV04 - Springville East_11-10-2019_5-59-55 PM.mp4,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/666358996487,2796,605,606,609,Night,Upper Left Corner,West US  151 @ MM 43.5 near Springville E,"11,10,2019",,T-bone,N,,A car collides with a vehicle at an intersection. It's too dark.
An,Y,2019,20191111 D6 US 151 at Springville Crash,Short Video of Crash 11-10-19.mp4,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/666359562966,45,32,33,37,Night,Upper Left Corner,West US  151 @ MM 43.5 near Springville E,"11,10,2019",,T-bone,N,,A car collides with a vehicle at an intersection. It's too dark.
An,Y,2019,20191111 DM I-235 at 63rd St Numerous Crashes,DMTV15-2019-11-11_18h42min25s000ms.mp4,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/666355079436,756,NA,509,517,Night,Upper Left Corner,West I-235 Overpass Center @ 63th St,"11,11,2019",18:50:52,Rear ended,Y,429,A stopped car causes other vehicles to crash.
An,N,2019,20191111 DM I-80 at Jordan Creek Parkway Crash,DMTV18-2019-11-11_06h00min00s000ms.mp4,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/666362524959,10800,NA,NA,NA,"Night, Cloudy, Sunny",Upper Left Corner,East I-80 Jordan Creek PKwy,"11,11,2019",,NA,Y,7899,No accident.
An,Y,2019,20191112 DM I-80 at Jordan Creek Parkway Crash,DMTV48-2019-11-11_06h00min00s000ms.mp4,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/666363801459,10799,NA,NA,NA,"Night, Cloudy, Sunny",Upper Left Corner,West I-80 @ Grand Prairie Pkwy,"11,11,2019",,NA,Y,3174,It shows the accident after the PostCollision.
An,N,2019,20191115 IC I-380 at Forevergreen Rd Semi Fire,ICTV03-2019-11-15_14h00min00s000ms.mp4,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/666361625917,8102,NA,NA,NA,Sunny,Upper Left Corner,East I-80 @ I-380/US-218,"11,15,2019",,NA,Y,2377,Too much traffic jam.
An,N,2019,20191116 IC I-380 at Forevergreen Rd Semi Fire,ICTV04-2019-11-15_14h00min00s000ms.mp4,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/666360856387,8100,NA,NA,NA,"Cloudy, Sunny",Upper Left Corner,West I-80 @ Coral Ridge,"11,15,2019",,NA,Y,3809,It just show much traffic.
An,N,2019,20191117 IC I-380 at Forevergreen Rd Semi Fire,ICTV14-2019-11-15_14h00min00s000ms.mp4,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/666362538415,8100,NA,NA,NA,Sunny,Upper Left Corner,South I-380 @ Penn St,"11,15,2019",,NA,Y,1634,No accident.
An,N,2019,20191115 IC I-80 380 Interchange Semi vs Passanger Vehicle Crash - Work Zone,ICTV03-2019-11-15_07h47min12s000ms.mp4,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/666357135509,229,NA,NA,NA,Sunny,Upper Left Corner,East I-80 @ I-380/US-218,"11,15,2019",,NA,N,,"A truck stops, a man dismounts and helps another truck to park."
An,Y,2019,20191124 CB US 275 at South Expressway Crash,CBTV28-2019-11-24_11h31min58s000ms.mp4,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/666356661744,967,NA,8,11,Sunny,Upper Left Corner,West  US 275@ South Expressway,"11,15,2019",11:32:05,Direct Collision,N,,One car collides with another at an intersection.
An,N,2019,20191125 DM I-35_80 at Rider Corner Crash/Pulled by McKenna Link in TMC,DMTV21 (1) - Driving.mp4,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/666362028423,86,NA,NA,NA,Sunny,Upper Left Corner,East I-35/80 @ B6th st,"11,25,2019",,NA,N,,No accident. This video is contain in a sub folder of the main one.
An,N,2019,20191126 DM I-35_80 at Rider Corner Crash/Pulled by McKenna Link in TMC,DMTV21 (2) - Driving.mp4,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/666364848639,66,NA,NA,NA,Sunny,Upper Left Corner,East I-35/80 @ B6th st,"11,25,2019",,NA,N,,No accident. This video is contain in a sub folder of the main one.
An,N,2019,20191127 DM I-35_80 at Rider Corner Crash/Pulled by McKenna Link in TMC,DMTV22 (1) - Patching.mp4,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/666361496944,804,NA,NA,NA,Sunny,Upper Left Corner,I-35/80 @ Merle Hay,"11,25,2019",,NA,N,,A truck is stopped on the side of the highway. This video is contain in a sub folder of the main one.
An,N,2019,20191128 DM I-35_80 at Rider Corner Crash/Pulled by McKenna Link in TMC,DMTV22 (2) - Patching - BEST VIEW.mp4,https://iastate.app.box.com/s/ltz1a7nn1kxkl04tmzj8yjej9r894byo/file/666364856227,540,NA,NA,NA,Sunny,Upper Left Corner,I-35/80 @ Merle Hay,"11,25,2019",,NA,N,,No accident. This video is contain in a sub folder of the main one.
